StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,PhotoCriteria,Informed Consent,Prolific_ID,Age,Bio_Sex,Ethnicity,Ethnicity2,Gend_Ident.,RSQ_1a,RSQ_1b,RSQ_2a,RSQ_2b,RSQ_3a,RSQ_3b,RSQ_4a,RSQ_4b,RSQ_5a,RSQ_5b,RSQ_6a,RSQ_6b,RSQ_7a,RSQ_7b,RSQ_8a,RSQ_8b,BRCS_1,BRCS_2,BRCS_3,BRCS_4,PerceivedStress_1,PerceivedStress_2,PerceivedStress_3,PerceivedStress_4,PerceivedStress_5,PerceivedStress_6,PerceivedStress_7,PerceivedStress_8,PerceivedStress_9,PerceivedStress_10,attnchk,ERQ_1,ERQ_11,ERQ_12,ERQ_13,ERQ_14,ERQ_15,ERQ_16,ERQ_17,ERQ_18,ERQ_19,AQ_1,AQ_2,AQ_3,AQ_4,AQ_5,AQ_6,AQ_7,AQ_8,AQ_9,AQ_10,AQ_11,AQ_12,AQ_13,AQ_14,AQ_15,AQ_16,AQ_17,AQ_18,AQ_19,AQ_20,AQ_21,AQ_22,AQ_23,AQ_24,AQ_25,AQ_26,AQ_27,AQ_28,AQ_29,AQ_30,attnchk,AQ_31,AQ_32,AQ_33,AQ_34,AQ_35,AQ_36,AQ_37,AQ_38,AQ_39,AQ_40,AQ_41,AQ_42,AQ_43,AQ_44,AQ_45,AQ_46,AQ_47,AQ_48,AQ_49,AQ_50,SCS_1,SCS_2,SCS_3,SCS_4,SCS_5,SCS_6,SCS_7,SCS_8,SCS_9,SCS_10,SCS_11,SCS_12,SCS_13,SCS_14,SCS_15,SCS_16,SCS_17,SCS_18,SCS_19,SCS_20,NTBS_1,NTBS_2,NTBS_3,NTBS_4,NTBS_5,attnchk,NTBS_6,NTBS_7,NTBS_8,NTBS_9,NTBS_10,SRQ_1,SRQ_2,SRQ_3,SRQ_4,SRQ_5,SRQ_6,SRQ_7,SRQ_8,SRQ_9,SRQ_10,SRQ_11,SRQ_12,SRQ_13,SRQ_14,SRQ_15,SRQ_16,SRQ_17,SRQ_18,SRQ_19,SRQ_20,SRQ_21,SRQ_22,SRQ_23,PROLIFIC_PID,Create New Field or Choose From Dropdown...
3/19/23 17:32,3/19/23 17:43,0,108.24.95.115,100,665,1,3/19/23 17:43,R_3h4Tx4F1ErtLSCq,,,,,39.8845,-74.9067,anonymous,EN,1,1,5f50b1bbe29c992335098fb1,32,2,1,2,2,2,4,3,5,6,6,3,2,2,4,3,6,5,3,4,2,4,4,5,4,3,3,4,2,2,2,2,2,3,2,0,6,6,5,4,5,6,5,4,6,5,3,2,1,2,2,2,4,2,3,2,3,2,1,2,3,3,3,4,3,3,3,2,1,3,4,2,2,3,3,4,3,1,2,2,3,3,1,2,3,3,1,2,3,1,3,3,1,3,2,3,2,4,4,5,3,4,3,3,4,2,5,3,3,2,2,5,2,3,5,3,2,2,5,1,5,5,4,3,4,4,4,5,6,6,2,3,5,5,6,2,3,4,6,4,2,2,5,7,2,6,7,4,3,6,5,5f50b1bbe29c992335098fb1,
3/19/23 17:25,3/19/23 17:44,0,98.240.81.10,100,1148,1,3/19/23 17:44,R_1FLqv7kSmCHx1DA,,,,,35.9787,-86.9134,anonymous,EN,1,1,63d086f89f695e2d3c210e9f,18,1,4,2,1,2,5,6,6,6,3,3,2,2,2,2,6,6,3,3,6,4,4,3,4,2,2,2,3,2,1,1,2,2,1,0,4,4,5,3,4,5,4,5,5,5,2,2,2,2,4,4,4,2,4,2,2,2,3,3,3,1,2,3,3,3,2,3,3,2,2,2,2,2,2,3,3,2,2,3,2,3,3,2,3,2,2,4,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,5,2,4,2,4,4,4,5,2,5,4,2,4,3,4,3,3,4,4,4,4,3,3,2,2,5,5,2,5,3,6,5,3,4,6,6,4,4,2,4,5,2,6,6,2,4,6,3,63d086f89f695e2d3c210e9f,
3/19/23 17:25,3/19/23 17:46,0,96.236.228.2,100,1208,1,3/19/23 17:46,R_UyZNCYBoShP8Oid,,,,,40.2692,-80.1611,anonymous,EN,1,1,5c663cd56fdc87000162e255,24,1,1,2,1,1,4,5,2,5,4,3,5,1,3,6,6,3,2,3,2,4,5,4,5,1,2,2,3,1,1,1,2,2,0,0,2,5,5,1,4,2,2,4,6,3,3,2,2,3,1,3,4,2,3,2,4,2,1,2,3,3,4,4,3,3,2,1,2,2,4,2,4,3,2,4,3,2,4,2,4,2,2,2,4,4,3,2,4,1,3,2,1,3,2,4,3,5,5,4,6,5,4,1,2,1,2,2,2,1,2,5,3,2,6,4,2,3,4,2,4,4,4,2,4,2,1,2,7,7,2,2,1,6,7,1,7,6,6,2,7,1,6,7,1,6,7,7,3,6,3,5c663cd56fdc87000162e255,
3/19/23 17:25,3/19/23 17:47,0,24.1.126.200,100,1288,1,3/19/23 17:47,R_2QExv1g6dvjRMke,,,,,40.1016,-88.2822,anonymous,EN,1,1,60fd56db5fe37ebeca00bc83,33,2,1,1,2,1,4,4,3,2,6,3,2,1,4,3,6,2,4,4,5,3,4,5,3,2,3,3,2,2,4,2,4,2,2,0,5,4,6,1,6,4,6,5,2,5,2,2,1,3,1,2,1,1,3,2,3,1,2,1,3,2,4,4,4,4,4,2,3,1,4,3,1,2,2,4,3,1,2,4,2,4,2,2,2,3,2,3,4,1,4,4,1,3,2,1,1,5,5,5,6,3,3,2,2,6,5,5,4,5,5,4,4,3,1,3,1,2,5,4,5,5,4,1,5,3,2,3,6,7,1,3,1,6,7,1,4,5,5,2,3,1,1,6,3,5,7,5,5,7,3,60fd56db5fe37ebeca00bc83,
3/19/23 17:30,3/19/23 17:48,0,50.193.0.161,100,1048,1,3/19/23 17:48,R_a5XkOFwlg866udP,,,,,37.8414,-122.1254,anonymous,EN,1,1,5d012930cfeb82001817c9c9,32,2,4,2,2,4,6,3,5,2,5,6,6,5,5,2,2,6,2,6,5,4,4,5,4,2,2,3,2,3,2,2,3,2,2,0,4,5,4,3,4,4,5,4,4,5,3,2,3,3,3,2,3,3,2,3,3,2,2,3,2,2,3,3,3,3,2,2,3,2,3,3,2,2,3,2,3,2,2,2,2,3,2,2,2,2,3,2,2,2,3,2,2,2,3,2,2,4,5,4,3,4,3,3,4,4,4,5,4,4,5,4,4,5,4,4,5,3,4,2,2,4,4,4,3,4,4,4,5,6,2,5,4,6,5,6,2,4,5,4,2,2,4,5,3,5,5,2,5,6,4,5d012930cfeb82001817c9c9,
3/19/23 17:27,3/19/23 17:54,0,47.190.147.27,100,1572,1,3/19/23 17:54,R_3hEIoBhm5f84hKA,,,,,32.9376,-97.0829,anonymous,EN,1,1,61731c0ef27028acbfbbf972,25,1,2,2,1,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,1,1,2,3,3,2,3,3,2,1,0,7,4,2,5,5,5,5,5,5,5,2,2,2,3,2,1,3,2,2,2,2,2,2,2,2,2,2,3,2,3,2,3,2,3,3,2,2,2,3,2,3,1,2,3,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,5,2,5,2,5,5,5,5,5,5,5,2,5,5,4,4,4,4,4,4,4,2,4,2,4,6,6,1,6,6,6,6,2,2,6,6,2,2,2,6,6,2,6,6,6,6,6,6,61731c0ef27028acbfbbf972,
3/19/23 17:40,3/19/23 17:59,0,68.172.48.126,100,1164,1,3/19/23 17:59,R_24ksxyzmj5Laxgn,,,,,43.4394,-76.4613,anonymous,EN,1,1,63f799d2960e7d0495eb1726,34,1,1,2,1,1,4,1,4,1,4,3,2,1,4,1,4,1,4,3,5,5,5,5,5,2,2,1,3,3,1,1,3,2,0,0,6,4,6,1,5,3,6,5,3,6,1,2,2,4,2,2,4,1,4,2,1,3,4,3,1,1,2,2,3,4,3,1,1,3,4,4,2,1,3,4,3,1,1,4,4,4,2,1,2,4,2,3,4,1,1,4,2,3,1,2,2,3,4,4,6,3,2,4,1,5,1,6,1,5,3,1,6,4,1,6,3,5,5,1,4,5,4,3,4,1,3,1,1,7,1,7,1,4,1,1,4,7,1,1,1,1,1,7,1,1,7,7,1,7,1,63f799d2960e7d0495eb1726,
3/19/23 17:49,3/19/23 18:05,0,174.108.228.163,100,932,1,3/19/23 18:05,R_2U2W3Vvh1KEmDzZ,,,,,36.0406,-80.26,anonymous,EN,1,1,5f9873550513db147c9d2958,23,2,1,2,3,4,6,6,5,6,3,3,2,4,2,4,2,4,3,4,2,4,4,5,5,3,4,3,2,1,3,2,1,4,3,0,1,6,2,3,1,7,2,2,5,2,1,2,2,1,1,1,2,2,2,4,4,1,1,3,4,1,3,1,2,2,3,1,1,4,4,4,4,4,3,4,3,3,1,1,4,1,3,4,3,1,3,1,1,1,3,2,1,4,2,3,3,5,6,5,6,4,5,2,4,2,4,2,3,1,1,5,4,1,4,1,1,3,4,2,4,5,4,2,5,3,2,3,5,7,1,3,1,5,5,1,5,2,5,2,5,1,5,6,1,5,7,6,1,6,1,5f9873550513db147c9d2958,
3/19/23 17:49,3/19/23 18:05,0,96.241.194.131,100,969,1,3/19/23 18:05,R_3GfxoVwJWBMqJLq,,,,,39.0157,-77.0085,anonymous,EN,1,1,5ed9df4296035b58dce21946,26,2,4,2,2,4,6,3,6,2,3,2,6,5,3,6,6,3,5,5,6,4,4,4,4,2,2,2,3,3,2,3,3,3,2,0,5,3,5,3,5,3,5,5,5,5,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,3,2,2,2,2,2,2,2,5,2,5,2,5,5,5,5,5,5,5,2,5,4,4,4,4,4,4,4,4,2,4,4,4,6,6,2,6,3,6,6,2,3,6,6,6,3,2,6,6,2,6,6,3,6,6,6,5ed9df4296035b58dce21946,
3/19/23 18:06,3/19/23 18:17,0,75.223.40.83,100,626,1,3/19/23 18:17,R_2sXb0H0gX4Cv1Mp,,,,,36.1685,-115.1164,anonymous,EN,1,1,5a8b1ee2000dab00018cc7cd,34,2,1,2,2,1,4,6,6,1,4,4,6,1,4,6,3,3,5,4,5,4,3,4,4,1,1,2,2,3,1,3,3,0,1,0,6,1,6,1,5,1,6,6,1,6,1,2,1,2,2,1,4,1,2,1,2,2,4,2,2,3,1,4,2,4,4,3,2,2,2,3,1,2,4,4,3,1,2,4,3,4,1,2,2,4,2,2,4,1,1,3,2,1,1,3,2,3,3,3,3,3,3,5,2,5,2,6,5,4,5,2,5,6,1,5,4,1,5,1,5,5,4,5,1,5,5,5,6,7,1,7,1,7,7,1,7,7,6,5,2,1,7,7,1,6,7,6,4,7,4,5a8b1ee2000dab00018cc7cd,
3/19/23 18:11,3/19/23 18:23,0,108.197.150.209,100,704,1,3/19/23 18:23,R_1qaDxBhnl17a5aZ,,,,,33.707,-117.9519,anonymous,EN,1,1,63fac97f0d4e8f6bfd753d90,28,1,6,2,3,4,6,6,3,6,3,4,3,6,4,2,2,3,5,3,5,3,4,3,3,2,2,2,2,1,2,2,1,2,1,0,4,5,4,3,4,5,4,4,5,4,3,2,2,2,2,3,3,2,2,3,3,2,3,4,3,2,3,4,3,2,3,1,3,2,4,2,3,3,2,2,3,2,3,3,2,2,3,2,3,2,3,3,3,2,2,2,2,3,3,2,3,4,4,4,4,4,3,3,4,3,4,3,4,3,3,4,4,2,3,3,2,4,3,3,4,3,4,3,2,3,4,3,6,7,1,5,4,7,6,1,5,5,6,2,5,1,6,6,1,6,7,5,2,7,3,63fac97f0d4e8f6bfd753d90,
3/19/23 18:10,3/19/23 18:24,0,38.49.93.98,100,821,1,3/19/23 18:24,R_UJEhAz5iOnOyjTP,,,,,43.1702,-77.6923,anonymous,EN,1,1,63d3f98237a95683bfa381e3,25,2,1,2,2,1,4,1,4,1,4,1,4,1,4,2,2,1,4,5,5,4,5,5,3,1,1,2,4,4,0,3,4,2,2,0,6,7,4,2,7,7,6,7,3,4,1,2,2,1,1,2,2,1,3,2,4,1,1,2,3,2,4,4,4,4,3,1,2,2,4,2,1,3,4,1,3,1,1,1,2,3,1,4,4,4,1,3,4,1,4,4,1,3,1,4,2,2,4,4,6,3,4,2,3,4,4,4,5,3,3,4,3,3,5,5,4,5,1,5,3,3,4,1,5,3,2,2,6,7,5,1,3,5,7,3,1,5,5,1,3,1,5,6,1,7,7,5,1,6,6,63d3f98237a95683bfa381e3,
3/19/23 18:12,3/19/23 18:25,0,97.95.86.76,100,803,1,3/19/23 18:25,R_2QuObQQo1gsdtlh,,,,,46.5778,-87.4552,anonymous,EN,1,1,63e51bdade16b861346088b4,23,1,1,2,1,1,4,3,6,2,6,6,3,2,4,3,6,1,4,4,5,3,4,4,3,2,2,2,3,2,2,2,3,2,2,0,5,6,5,2,6,2,6,6,4,6,2,1,2,2,3,2,4,2,2,3,3,2,3,3,2,2,3,4,3,3,4,2,2,3,3,2,2,3,1,3,3,2,2,3,2,3,2,3,3,4,2,2,3,2,1,2,2,3,2,3,1,4,4,3,3,2,1,5,2,5,3,5,4,3,4,2,5,4,1,4,2,2,4,2,5,4,4,3,3,3,4,4,5,6,3,5,3,6,6,3,7,6,6,6,7,4,6,6,2,6,7,7,5,6,5,63e51bdade16b861346088b4,
3/19/23 18:37,3/19/23 18:46,0,98.198.202.191,100,531,1,3/19/23 18:46,R_1JKP9LA7AM2QDXj,,,,,29.7912,-95.4182,anonymous,EN,1,1,5c086d3d3be61100011a694d,29,2,1,2,2,3,2,4,6,2,6,3,3,5,6,5,4,2,4,3,5,4,4,4,4,2,3,3,2,2,2,2,2,2,2,0,5,5,5,1,5,2,6,6,2,6,2,2,1,3,3,3,4,1,2,2,1,2,3,2,1,3,2,3,3,4,4,4,2,2,1,4,2,1,2,3,3,1,2,3,3,4,1,2,1,3,1,2,3,2,1,4,2,1,2,3,2,2,1,2,2,2,1,6,2,5,1,6,6,6,6,1,5,5,1,4,3,2,4,1,5,4,4,3,2,3,4,4,6,7,2,6,2,7,4,1,6,7,6,4,6,2,6,7,1,6,6,6,5,6,4,5c086d3d3be61100011a694d,
3/19/23 18:26,3/19/23 18:54,0,108.197.150.209,100,1701,1,3/19/23 18:54,R_vVsPcJt6EDCLi4V,,,,,33.707,-117.9519,anonymous,EN,1,1,63fac97f0d4e8f6bfd753d90,28,1,6,2,3,3,3,6,3,6,6,3,3,5,4,2,2,3,3,6,5,3,3,3,3,2,2,2,2,1,2,2,1,2,2,0,4,5,4,3,4,5,4,4,5,4,3,2,2,2,2,3,3,2,3,3,3,2,3,4,3,2,3,3,3,2,3,3,3,2,3,2,3,3,2,2,3,2,3,3,2,2,3,2,3,2,3,3,2,2,2,2,2,3,3,2,3,4,4,4,4,4,3,4,4,3,4,4,3,3,3,4,4,3,3,3,3,3,3,3,4,4,4,3,2,3,4,3,6,7,1,5,1,7,6,1,5,5,6,2,5,1,6,6,1,6,7,5,2,7,2,63fac97f0d4e8f6bfd753d90,
3/19/23 18:44,3/19/23 19:11,0,172.59.105.16,100,1621,1,3/19/23 19:11,R_2Y35aAqduHrrEjL,,,,,30.6483,-88.2297,anonymous,EN,1,1,61006248544105dd7a6ede47,25,2,1,1,2,2,5,4,2,3,5,3,6,2,4,3,6,6,4,4,2,4,3,4,4,1,0,2,3,3,1,1,2,3,2,0,6,2,6,1,7,1,6,6,2,6,3,1,1,1,1,4,3,2,2,2,1,3,1,3,3,1,2,3,2,3,3,3,2,2,3,3,2,2,3,3,3,1,2,2,3,3,2,2,2,4,2,4,3,2,2,3,1,2,1,4,2,2,3,2,5,2,2,5,2,6,3,5,4,5,4,3,5,4,3,5,5,1,5,1,4,5,4,1,4,4,5,5,7,4,1,4,2,7,7,5,3,7,7,3,3,2,2,7,1,7,7,6,3,7,3,61006248544105dd7a6ede47,
3/19/23 18:57,3/19/23 19:23,0,75.237.64.58,100,1566,1,3/19/23 19:23,R_tKbaTojlOc88KNH,,,,,33.4602,-112.1334,anonymous,EN,1,1,60061915172c9b9617d0430e,27,1,2,2,1,3,4,4,5,4,4,3,6,1,4,2,6,1,4,4,4,4,3,4,3,1,1,2,3,3,1,3,4,1,0,0,2,7,1,1,4,6,1,4,2,4,3,1,1,1,2,2,3,1,4,3,4,1,4,2,3,2,4,3,3,4,3,4,1,2,3,4,2,1,1,3,3,1,1,4,1,4,1,2,2,3,1,4,1,3,4,4,1,4,2,1,1,3,5,5,5,4,2,2,2,4,1,5,6,6,3,3,6,2,1,4,5,5,4,4,3,2,4,3,5,2,1,1,4,6,1,2,2,6,6,2,6,4,6,4,6,2,6,6,2,4,6,6,7,6,4,60061915172c9b9617d0430e,
3/19/23 19:30,3/19/23 19:47,0,100.38.133.145,100,997,1,3/19/23 19:47,R_2wuBSDys08T7B8R,,,,,40.5468,-74.1804,anonymous,EN,1,,631f5fde77cfcb3ff222df57,25,1,1,2,1,5,2,6,6,3,5,3,3,5,4,2,2,3,5,3,6,4,5,4,2,2,2,3,2,2,3,2,1,2,2,0,4,7,4,7,4,6,4,5,7,5,3,2,1,2,1,1,3,1,3,1,2,1,3,1,3,2,3,2,3,4,2,3,2,3,3,2,1,1,1,1,3,1,2,2,2,4,1,3,2,2,2,1,4,2,2,4,2,3,1,1,2,5,5,4,4,4,4,2,4,4,4,3,3,3,4,3,6,4,3,3,1,5,4,4,3,3,4,3,5,2,3,3,4,6,2,4,2,6,5,2,4,5,4,3,1,1,4,7,1,6,6,4,2,7,4,631f5fde77cfcb3ff222df57,
3/19/23 18:18,3/19/23 22:12,0,47.33.61.53,100,14008,1,3/19/23 22:12,R_3QSP38iAmi0SQMq,,,,,39.5473,-119.7951,anonymous,EN,1,1,6108d6efa698e3dbe3b313d3,30,1,5,2,1,5,4,6,6,5,4,5,3,2,4,4,6,1,4,3,5,4,4,4,4,2,1,3,2,2,3,2,2,2,2,0,7,5,5,5,6,1,7,6,3,7,2,3,1,3,3,2,4,3,3,3,3,3,3,4,3,1,1,3,1,3,1,2,2,4,4,2,2,1,1,3,3,1,2,4,3,4,3,3,2,4,1,1,2,2,1,2,2,2,3,4,1,4,5,2,2,2,3,3,4,5,3,4,3,5,4,4,5,3,1,4,2,2,5,1,4,5,4,4,2,4,2,5,7,6,2,5,2,6,7,2,5,5,7,6,6,2,6,6,2,7,7,6,2,7,3,6108d6efa698e3dbe3b313d3,
3/20/23 9:30,3/20/23 10:10,0,99.121.87.161,100,2399,1,3/20/23 10:10,R_1E6wNfMFaI8wfnQ,,,,,39.6873,-83.9384,anonymous,EN,1,1,610fb9afc435c9e8b5713f67,23,1,1,2,3,5,3,4,5,4,3,4,6,1,4,6,3,2,5,1,4,4,4,5,4,2,3,2,2,2,3,2,1,3,2,0,4,5,4,4,3,4,3,5,6,4,2,3,2,1,1,3,2,1,4,2,2,1,1,1,2,1,3,2,3,4,4,3,3,2,2,3,1,1,2,2,3,1,1,3,2,2,1,2,2,4,1,4,3,2,2,3,2,2,2,1,1,2,3,3,3,2,2,4,3,4,2,4,4,5,4,3,5,4,2,4,4,3,4,2,3,5,4,2,3,2,2,3,7,6,1,5,1,7,6,1,6,6,7,1,5,1,7,7,1,6,7,6,2,7,1,610fb9afc435c9e8b5713f67,
3/20/23 10:13,3/20/23 10:33,0,71.28.249.238,100,1237,1,3/20/23 10:33,R_2Btloq3kDDXw7LS,,,,,31.1823,-83.7641,anonymous,EN,1,1,61254fba095b9df425e816ea,25,2,2,2,2,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,5,5,2,2,2,2,2,2,2,2,2,2,0,4,4,6,1,6,2,6,6,2,6,4,2,2,2,2,3,3,2,3,3,4,2,1,2,4,2,3,3,3,3,3,1,2,2,3,3,2,2,3,3,3,2,3,3,3,2,2,3,3,2,1,2,3,3,3,3,1,3,2,3,2,6,6,6,6,6,6,1,6,1,6,1,1,1,1,6,1,1,3,3,1,2,3,1,4,4,4,4,3,4,4,4,6,7,1,1,1,7,4,1,7,4,6,2,7,1,4,7,1,6,6,7,1,7,1,61254fba095b9df425e816ea,
3/20/23 10:36,3/20/23 11:00,0,50.4.5.196,100,1412,1,3/20/23 11:00,R_2SBjWAJX0eT5hBq,,,,,42.2316,-83.2659,anonymous,EN,1,1,628f827eeb876ed2617881e7,32,1,1,2,1,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,5,1,5,5,1,0,0,3,4,0,3,4,0,0,0,7,5,7,1,7,1,7,7,7,7,4,2,1,4,1,1,2,1,2,1,3,1,1,1,2,1,3,2,3,4,4,4,2,2,4,2,4,4,1,2,3,1,2,4,1,4,1,2,3,2,2,2,3,4,3,3,2,1,3,4,1,3,5,4,4,5,4,3,4,3,5,4,4,3,4,3,6,4,3,4,3,5,1,3,4,4,4,1,5,2,3,2,7,7,1,5,1,7,2,6,5,7,7,6,5,1,7,7,1,7,7,5,6,7,1,628f827eeb876ed2617881e7,
3/20/23 11:29,3/20/23 11:58,0,24.90.17.66,100,1748,1,3/20/23 11:58,R_1LnWi5er1jgd0Lv,,,,,41.6542,-74.7024,anonymous,EN,1,1,63d3f9d0ab6c170778b0d3d1,23,2,1,2,2,5,3,6,3,6,6,6,4,6,3,3,4,6,4,3,4,3,4,4,2,2,1,3,3,3,1,2,3,2,2,0,4,5,6,3,6,4,5,5,5,5,3,3,1,2,2,1,4,2,2,3,3,1,2,3,3,2,2,4,1,3,2,2,1,3,3,3,1,2,3,1,3,1,2,4,1,4,1,3,2,3,3,2,3,2,2,3,1,3,2,4,2,2,4,3,2,5,2,3,2,5,2,5,5,4,3,5,6,4,1,4,3,5,3,4,2,3,4,3,4,3,2,3,4,6,2,5,3,6,4,2,5,4,4,5,5,3,5,5,1,5,6,6,5,6,5,63d3f9d0ab6c170778b0d3d1,
3/19/23 17:26,3/19/23 17:26,0,98.55.116.73,1,44,0,3/26/23 17:27,R_2fwxM01r981oZt8,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63327b29d37b53857d0199e2,
3/19/23 17:26,3/19/23 17:27,0,98.212.55.63,1,47,0,3/26/23 17:27,R_3gX8pk0idruaKLS,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607cdb1da1ad6b339ff1a3bf,
3/19/23 17:27,3/19/23 17:28,0,107.185.82.64,1,101,0,3/26/23 17:28,R_1LMpMZF5LFu7iME,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610cd5f2b38b2d1bffe55477,
3/19/23 17:25,3/19/23 17:30,0,97.89.162.166,35,273,0,3/26/23 17:30,R_zViLEQexw6ijPa1,,,,,,,anonymous,EN,1,1,62d38341176119ef45487db9,20,1,1,2,1,3,3,5,3,6,4,5,4,2,3,5,6,2,3,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,3,3,1,4,2,4,3,4,4,4,2,2,5,3,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62d38341176119ef45487db9,
3/19/23 17:32,3/19/23 17:32,0,72.239.127.138,1,26,0,3/26/23 17:33,R_6tGujEidkv5LcEF,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570fa921f895a7000f38ca6f,
3/19/23 17:33,3/19/23 17:34,0,50.37.189.16,1,64,0,3/26/23 17:34,R_1Ne48qeQb9lsxQw,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63f81021ab46acf095efff80,
3/19/23 17:36,3/19/23 17:37,0,24.210.100.114,1,12,0,3/26/23 17:37,R_ClsYKb4FRue1mlX,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60255901704fd208ecdcf32b,
3/19/23 17:37,3/19/23 17:38,0,24.253.185.52,1,45,0,3/26/23 17:38,R_3kGNeblQgivKVtO,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60fef28e12a3630071ea24f2,
3/19/23 17:48,3/19/23 17:48,0,66.67.85.254,1,43,0,3/26/23 17:48,R_1mUvAsH4EA7uTgc,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63feb6ae378e8efd6fd318b6,
3/19/23 17:49,3/19/23 17:49,0,108.195.125.198,1,20,0,3/26/23 17:49,R_2BeRKBd49tW7aka,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63d842d3e9626bd5fe5c17b1,
3/19/23 18:05,3/19/23 18:05,0,98.43.162.11,1,38,0,3/26/23 18:05,R_22laLmPGqbrwxbJ,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575aee8152c3fe00091a6252,
